OBJECTID;Shape_Length;Shape_Area;GRID_ID;X;Y;TemperatureAverage_perYear;PercipitationAverage_perYear;LandUseType
1636;4000;1000000;L-15;-5852385;-1327120;24;0,406383801;S
1637;4000;1000000;M-15;-5851385;-1327120;26;0,339100929;N
1638;4000;1000000;N-15;-5850385;-1327120;26;0,801980715;N
1639;4000;1000000;O-15;-5849385;-1327120;24;0,47170371;N
1640;4000;1000000;P-15;-5848385;-1327120;20;0,256809329;N
1641;4000;1000000;Q-15;-5847385;-1327120;26;0,447371725;S
1642;4000;1000000;R-15;-5846385;-1327120;24;0,775011304;P
1643;4000;1000000;S-15;-5845385;-1327120;22;0,332998191;N
1644;4000;1000000;T-15;-5844385;-1327120;20;0,996923796;N
1645;4000;1000000;U-15;-5843385;-1327120;26;0,305150745;S
1646;4000;1000000;V-15;-5842385;-1327120;26;0,8731142;S
1647;4000;1000000;W-15;-5841385;-1327120;25;0,271125279;S
1648;4000;1000000;X-15;-5840385;-1327120;23;0,517067658;N
1649;4000;1000000;Y-15;-5839385;-1327120;24;0,010006656;S
1650;4000;1000000;Z-15;-5838385;-1327120;21;0,440733658;N
1651;4000;1000000;AA-15;-5837385;-1327120;20;0,167012171;S
1652;4000;1000000;AB-15;-5836385;-1327120;25;0,732570404;P
1653;4000;1000000;AC-15;-5835385;-1327120;20;0,121808333;N
1654;4000;1000000;AD-15;-5834385;-1327120;21;0,619968357;S
1655;4000;1000000;AE-15;-5833385;-1327120;23;0,491354594;S
1656;4000;1000000;AF-15;-5832385;-1327120;22;0,257099976;N
1657;4000;1000000;AG-15;-5831385;-1327120;24;0,150520849;P
1658;4000;1000000;AH-15;-5830385;-1327120;26;0,132458854;P
1659;4000;1000000;AI-15;-5829385;-1327120;24;0,879066689;S
1660;4000;1000000;AJ-15;-5828385;-1327120;22;0,303974943;N
1661;4000;1000000;AK-15;-5827385;-1327120;24;0,183632247;P
1662;4000;1000000;AL-15;-5826385;-1327120;22;0,743795031;P
1663;4000;1000000;AM-15;-5825385;-1327120;24;0,633574775;N
1664;4000;1000000;AN-15;-5824385;-1327120;22;0,363585606;P
1665;4000;1000000;AO-15;-5823385;-1327120;23;0,653364411;S
1666;4000;1000000;AP-15;-5822385;-1327120;24;0,259230754;S
1667;4000;1000000;AQ-15;-5821385;-1327120;22;0,134541587;P
1668;4000;1000000;AR-15;-5820385;-1327120;24;0,874826004;N
1669;4000;1000000;AS-15;-5819385;-1327120;22;0,506577122;P
1670;4000;1000000;AT-15;-5818385;-1327120;20;0,351884894;S
1671;4000;1000000;AU-15;-5817385;-1327120;20;0,217518063;N
1672;4000;1000000;AV-15;-5816385;-1327120;24;0,894335767;P
1673;4000;1000000;AW-15;-5815385;-1327120;21;0,372888462;S
1674;4000;1000000;AX-15;-5814385;-1327120;22;0,511105359;S
1675;4000;1000000;AY-15;-5813385;-1327120;21;0,639246439;S
1676;4000;1000000;AZ-15;-5812385;-1327120;26;0,370809594;S
1677;4000;1000000;BA-15;-5811385;-1327120;24;0,523140917;N
1678;4000;1000000;BB-15;-5810385;-1327120;20;0,491052161;P
1679;4000;1000000;BC-15;-5809385;-1327120;24;0,756563949;P
1680;4000;1000000;BD-15;-5808385;-1327120;23;0,54070909;P
1681;4000;1000000;BE-15;-5807385;-1327120;25;0,612641893;P
1682;4000;1000000;BF-15;-5806385;-1327120;21;0,928885949;N
1683;4000;1000000;A-14;-5863385;-1326120;21;0,231456054;N
1684;4000;1000000;B-14;-5862385;-1326120;25;0,93618771;P
1685;4000;1000000;C-14;-5861385;-1326120;20;0,87749926;S
1686;4000;1000000;D-14;-5860385;-1326120;20;0,364466871;N
1687;4000;1000000;E-14;-5859385;-1326120;26;0,424978533;N
1688;4000;1000000;F-14;-5858385;-1326120;25;0,733869319;S
1689;4000;1000000;G-14;-5857385;-1326120;25;0,549014737;S
1690;4000;1000000;H-14;-5856385;-1326120;26;0,530756982;N
1691;4000;1000000;I-14;-5855385;-1326120;25;0,07103868;P
1692;4000;1000000;J-14;-5854385;-1326120;21;0,832803947;P
1693;4000;1000000;K-14;-5853385;-1326120;20;0,204658424;N
1694;4000;1000000;L-14;-5852385;-1326120;22;0,52128867;N
1695;4000;1000000;M-14;-5851385;-1326120;22;0,633574775;P
1696;4000;1000000;N-14;-5850385;-1326120;23;0,363585606;P
1697;4000;1000000;O-14;-5849385;-1326120;24;0,653364411;P
1698;4000;1000000;P-14;-5848385;-1326120;20;0,259230754;S
1699;4000;1000000;Q-14;-5847385;-1326120;23;0,134541587;N
1700;4000;1000000;R-14;-5846385;-1326120;26;0,874826004;S
1701;4000;1000000;S-14;-5845385;-1326120;26;0,506577122;S
1702;4000;1000000;T-14;-5844385;-1326120;24;0,351884894;P
1703;4000;1000000;U-14;-5843385;-1326120;26;0,217518063;S
1704;4000;1000000;V-14;-5842385;-1326120;23;0,894335767;P
1705;4000;1000000;W-14;-5841385;-1326120;25;0,372888462;P
1706;4000;1000000;X-14;-5840385;-1326120;22;0,511105359;N
1707;4000;1000000;Y-14;-5839385;-1326120;20;0,639246439;N
1708;4000;1000000;Z-14;-5838385;-1326120;22;0,370809594;S
1709;4000;1000000;AA-14;-5837385;-1326120;23;0,523140917;S
1710;4000;1000000;AB-14;-5836385;-1326120;23;0,491052161;S
1711;4000;1000000;AC-14;-5835385;-1326120;25;0,756563949;S
1712;4000;1000000;AD-14;-5834385;-1326120;22;0,54070909;S
1713;4000;1000000;AE-14;-5833385;-1326120;24;0,612641893;P
1714;4000;1000000;AF-14;-5832385;-1326120;21;0,928885949;N
1715;4000;1000000;AG-14;-5831385;-1326120;24;0,231456054;S
1716;4000;1000000;AH-14;-5830385;-1326120;24;0,93618771;P
1717;4000;1000000;AI-14;-5829385;-1326120;26;0,87749926;P
1718;4000;1000000;AJ-14;-5828385;-1326120;23;0,364466871;N
1719;4000;1000000;AK-14;-5827385;-1326120;21;0,424978533;P
1720;4000;1000000;AL-14;-5826385;-1326120;26;0,733869319;P
1721;4000;1000000;AM-14;-5825385;-1326120;23;0,549014737;P
1722;4000;1000000;AN-14;-5824385;-1326120;22;0,530756982;N
1723;4000;1000000;AO-14;-5823385;-1326120;21;0,07103868;P
1724;4000;1000000;AP-14;-5822385;-1326120;25;0,832803947;N
1725;4000;1000000;AQ-14;-5821385;-1326120;22;0,204658424;P
1726;4000;1000000;AR-14;-5820385;-1326120;22;0,52128867;S
1727;4000;1000000;AS-14;-5819385;-1326120;26;0,840197914;N
1728;4000;1000000;AT-14;-5818385;-1326120;26;0,626912466;N
1729;4000;1000000;AU-14;-5817385;-1326120;25;0,436866655;S
1730;4000;1000000;AV-14;-5816385;-1326120;21;0,15695834;N
1731;4000;1000000;AW-14;-5815385;-1326120;25;0,499271088;S
1732;4000;1000000;AX-14;-5814385;-1326120;24;0,562068755;S
1733;4000;1000000;AY-14;-5813385;-1326120;26;0,270674539;P
1734;4000;1000000;AZ-14;-5812385;-1326120;24;0,491502183;S
1735;4000;1000000;BA-14;-5811385;-1326120;25;0,551601076;S
1736;4000;1000000;BB-14;-5810385;-1326120;20;0,56466058;P
1737;4000;1000000;BC-14;-5809385;-1326120;26;0,85812291;N
1738;4000;1000000;BD-14;-5808385;-1326120;21;0,928560768;N
1739;4000;1000000;BE-14;-5807385;-1326120;26;0,396480318;N
1740;4000;1000000;BF-14;-5806385;-1326120;25;0,117161274;S
1741;4000;1000000;A-13;-5863385;-1325120;24;0,020450654;S
1742;4000;1000000;B-13;-5862385;-1325120;21;0,826968082;P
1743;4000;1000000;C-13;-5861385;-1325120;21;0,926231747;S
1744;4000;1000000;D-13;-5860385;-1325120;25;0,842553897;N
1745;4000;1000000;E-13;-5859385;-1325120;26;0,381608504;N
1746;4000;1000000;F-13;-5858385;-1325120;20;0,347168773;N
1747;4000;1000000;G-13;-5857385;-1325120;26;0,069360137;S
1748;4000;1000000;H-13;-5856385;-1325120;26;0,631278646;N
1749;4000;1000000;I-13;-5855385;-1325120;23;0,020903519;N
1750;4000;1000000;J-13;-5854385;-1325120;23;0,237052711;N
1751;4000;1000000;K-13;-5853385;-1325120;25;0,107151084;S
1752;4000;1000000;L-13;-5852385;-1325120;20;0,591947464;P
1753;4000;1000000;M-13;-5851385;-1325120;24;0,394132761;S
1754;4000;1000000;N-13;-5850385;-1325120;24;0,406383801;P
1755;4000;1000000;O-13;-5849385;-1325120;20;0,339100929;P
1756;4000;1000000;P-13;-5848385;-1325120;20;0,801980715;P
1757;4000;1000000;Q-13;-5847385;-1325120;20;0,47170371;N
1758;4000;1000000;R-13;-5846385;-1325120;24;0,256809329;P
1759;4000;1000000;S-13;-5845385;-1325120;21;0,447371725;S
1760;4000;1000000;T-13;-5844385;-1325120;24;0,775011304;P
1761;4000;1000000;U-13;-5843385;-1325120;25;0,332998191;S
1762;4000;1000000;V-13;-5842385;-1325120;21;0,996923796;S
1763;4000;1000000;W-13;-5841385;-1325120;26;0,305150745;N
1764;4000;1000000;X-13;-5840385;-1325120;26;0,8731142;P
1765;4000;1000000;Y-13;-5839385;-1325120;21;0,271125279;S
1766;4000;1000000;Z-13;-5838385;-1325120;25;0,517067658;P
1767;4000;1000000;AA-13;-5837385;-1325120;23;0,010006656;P
1768;4000;1000000;AB-13;-5836385;-1325120;22;0,440733658;S
1769;4000;1000000;AC-13;-5835385;-1325120;23;0,167012171;P
1770;4000;1000000;AD-13;-5834385;-1325120;23;0,732570404;S
1771;4000;1000000;AE-13;-5833385;-1325120;25;0,121808333;N
1772;4000;1000000;AF-13;-5832385;-1325120;26;0,619968357;S
1773;4000;1000000;AG-13;-5831385;-1325120;26;0,491354594;P
1774;4000;1000000;AH-13;-5830385;-1325120;22;0,257099976;P
1775;4000;1000000;AI-13;-5829385;-1325120;22;0,150520849;N
1776;4000;1000000;AJ-13;-5828385;-1325120;20;0,132458854;N
1777;4000;1000000;AK-13;-5827385;-1325120;25;0,879066689;N
1778;4000;1000000;AL-13;-5826385;-1325120;21;0,303974943;P
1779;4000;1000000;AM-13;-5825385;-1325120;20;0,183632247;S
1780;4000;1000000;AN-13;-5824385;-1325120;23;0,743795031;P
1781;4000;1000000;AO-13;-5823385;-1325120;21;0,633574775;S
1782;4000;1000000;AP-13;-5822385;-1325120;23;0,363585606;P
1783;4000;1000000;AQ-13;-5821385;-1325120;23;0,653364411;N
1784;4000;1000000;AR-13;-5820385;-1325120;20;0,259230754;N
1785;4000;1000000;AS-13;-5819385;-1325120;22;0,134541587;P
1786;4000;1000000;AT-13;-5818385;-1325120;25;0,874826004;P
1787;4000;1000000;AU-13;-5817385;-1325120;20;0,506577122;S
1788;4000;1000000;AV-13;-5816385;-1325120;26;0,351884894;N
1789;4000;1000000;AW-13;-5815385;-1325120;26;0,217518063;N
1790;4000;1000000;AX-13;-5814385;-1325120;20;0,894335767;S
1791;4000;1000000;AY-13;-5813385;-1325120;24;0,372888462;P
1792;4000;1000000;AZ-13;-5812385;-1325120;20;0,511105359;P
1793;4000;1000000;BA-13;-5811385;-1325120;20;0,639246439;S
1794;4000;1000000;BB-13;-5810385;-1325120;20;0,370809594;S
1795;4000;1000000;BC-13;-5809385;-1325120;25;0,523140917;N
1796;4000;1000000;BD-13;-5808385;-1325120;22;0,491052161;P
1797;4000;1000000;BE-13;-5807385;-1325120;23;0,756563949;N
1798;4000;1000000;BF-13;-5806385;-1325120;23;0,54070909;P
1799;4000;1000000;A-12;-5863385;-1324120;24;0,612641893;P
1800;4000;1000000;B-12;-5862385;-1324120;20;0,928885949;P
1801;4000;1000000;C-12;-5861385;-1324120;25;0,231456054;N
1802;4000;1000000;D-12;-5860385;-1324120;26;0,93618771;N
1803;4000;1000000;E-12;-5859385;-1324120;25;0,87749926;N
1804;4000;1000000;F-12;-5858385;-1324120;22;0,364466871;P
1805;4000;1000000;G-12;-5857385;-1324120;20;0,424978533;N
1806;4000;1000000;H-12;-5856385;-1324120;25;0,733869319;S
1807;4000;1000000;I-12;-5855385;-1324120;24;0,549014737;P
1808;4000;1000000;J-12;-5854385;-1324120;24;0,530756982;P
1809;4000;1000000;K-12;-5853385;-1324120;26;0,07103868;N
1810;4000;1000000;L-12;-5852385;-1324120;20;0,832803947;P
1811;4000;1000000;M-12;-5851385;-1324120;25;0,204658424;S
1812;4000;1000000;N-12;-5850385;-1324120;25;0,52128867;P
1813;4000;1000000;O-12;-5849385;-1324120;26;0,633574775;N
1814;4000;1000000;P-12;-5848385;-1324120;24;0,363585606;P
1815;4000;1000000;Q-12;-5847385;-1324120;26;0,653364411;P
1816;4000;1000000;R-12;-5846385;-1324120;26;0,259230754;N
1817;4000;1000000;S-12;-5845385;-1324120;22;0,134541587;N
1818;4000;1000000;T-12;-5844385;-1324120;24;0,874826004;S
1819;4000;1000000;U-12;-5843385;-1324120;23;0,506577122;N
1820;4000;1000000;V-12;-5842385;-1324120;25;0,351884894;S
1821;4000;1000000;W-12;-5841385;-1324120;24;0,217518063;P
1822;4000;1000000;X-12;-5840385;-1324120;23;0,894335767;N
1823;4000;1000000;Y-12;-5839385;-1324120;24;0,372888462;P
1824;4000;1000000;Z-12;-5838385;-1324120;26;0,511105359;N
1825;4000;1000000;AA-12;-5837385;-1324120;25;0,639246439;S
1826;4000;1000000;AB-12;-5836385;-1324120;26;0,370809594;S
1827;4000;1000000;AC-12;-5835385;-1324120;26;0,523140917;S
1828;4000;1000000;AD-12;-5834385;-1324120;26;0,491052161;P
1829;4000;1000000;AE-12;-5833385;-1324120;22;0,756563949;N
1830;4000;1000000;AF-12;-5832385;-1324120;24;0,54070909;S
1831;4000;1000000;AG-12;-5831385;-1324120;22;0,612641893;S
1832;4000;1000000;AH-12;-5830385;-1324120;24;0,928885949;P
1833;4000;1000000;AI-12;-5829385;-1324120;26;0,231456054;S
1834;4000;1000000;AJ-12;-5828385;-1324120;23;0,93618771;N
1835;4000;1000000;AK-12;-5827385;-1324120;23;0,87749926;N
1836;4000;1000000;AL-12;-5826385;-1324120;23;0,364466871;S
1837;4000;1000000;AM-12;-5825385;-1324120;23;0,424978533;S
1838;4000;1000000;AN-12;-5824385;-1324120;24;0,733869319;P
1839;4000;1000000;AO-12;-5823385;-1324120;26;0,549014737;N
1840;4000;1000000;AP-12;-5822385;-1324120;23;0,530756982;N
1841;4000;1000000;AQ-12;-5821385;-1324120;25;0,07103868;N
1842;4000;1000000;AR-12;-5820385;-1324120;23;0,832803947;S
1843;4000;1000000;AS-12;-5819385;-1324120;22;0,204658424;P
1844;4000;1000000;AT-12;-5818385;-1324120;26;0,52128867;S
1845;4000;1000000;AU-12;-5817385;-1324120;25;0,840197914;N
1846;4000;1000000;AV-12;-5816385;-1324120;21;0,626912466;P
1847;4000;1000000;AW-12;-5815385;-1324120;23;0,436866655;N
1848;4000;1000000;AX-12;-5814385;-1324120;25;0,15695834;P
1849;4000;1000000;AY-12;-5813385;-1324120;24;0,499271088;P
1850;4000;1000000;AZ-12;-5812385;-1324120;24;0,562068755;S
1851;4000;1000000;BA-12;-5811385;-1324120;26;0,270674539;S
1852;4000;1000000;BB-12;-5810385;-1324120;23;0,491502183;P
1853;4000;1000000;BC-12;-5809385;-1324120;24;0,551601076;P
1854;4000;1000000;BD-12;-5808385;-1324120;23;0,56466058;S
1855;4000;1000000;BE-12;-5807385;-1324120;24;0,85812291;P
1856;4000;1000000;BF-12;-5806385;-1324120;20;0,928560768;P
1857;4000;1000000;A-11;-5863385;-1323120;24;0,396480318;N
1858;4000;1000000;B-11;-5862385;-1323120;22;0,117161274;S
1859;4000;1000000;C-11;-5861385;-1323120;22;0,020450654;S
1860;4000;1000000;D-11;-5860385;-1323120;25;0,826968082;S
1861;4000;1000000;E-11;-5859385;-1323120;21;0,926231747;S
1862;4000;1000000;F-11;-5858385;-1323120;21;0,842553897;S
1863;4000;1000000;G-11;-5857385;-1323120;22;0,381608504;P
1864;4000;1000000;H-11;-5856385;-1323120;20;0,347168773;P
1865;4000;1000000;I-11;-5855385;-1323120;26;0,069360137;P
1866;4000;1000000;J-11;-5854385;-1323120;25;0,631278646;S
1867;4000;1000000;K-11;-5853385;-1323120;24;0,020903519;N
1868;4000;1000000;L-11;-5852385;-1323120;25;0,237052711;P
1869;4000;1000000;M-11;-5851385;-1323120;24;0,107151084;N
1870;4000;1000000;N-11;-5850385;-1323120;23;0,591947464;S
1871;4000;1000000;O-11;-5849385;-1323120;24;0,394132761;N
1872;4000;1000000;P-11;-5848385;-1323120;20;0,406383801;P
1873;4000;1000000;Q-11;-5847385;-1323120;23;0,339100929;S
1874;4000;1000000;R-11;-5846385;-1323120;21;0,801980715;N
1875;4000;1000000;S-11;-5845385;-1323120;22;0,47170371;S
1876;4000;1000000;T-11;-5844385;-1323120;25;0,256809329;S
1877;4000;1000000;U-11;-5843385;-1323120;21;0,447371725;S
1878;4000;1000000;V-11;-5842385;-1323120;23;0,775011304;P
1879;4000;1000000;W-11;-5841385;-1323120;21;0,332998191;S
1880;4000;1000000;X-11;-5840385;-1323120;24;0,996923796;N
1881;4000;1000000;Y-11;-5839385;-1323120;25;0,305150745;N
1882;4000;1000000;Z-11;-5838385;-1323120;20;0,8731142;S
1883;4000;1000000;AA-11;-5837385;-1323120;20;0,271125279;N
1884;4000;1000000;AB-11;-5836385;-1323120;23;0,517067658;S
1885;4000;1000000;AC-11;-5835385;-1323120;24;0,010006656;N
1886;4000;1000000;AD-11;-5834385;-1323120;24;0,440733658;N
1887;4000;1000000;AE-11;-5833385;-1323120;23;0,167012171;P
1888;4000;1000000;AF-11;-5832385;-1323120;24;0,732570404;P
1889;4000;1000000;AG-11;-5831385;-1323120;26;0,121808333;S
1890;4000;1000000;AH-11;-5830385;-1323120;25;0,619968357;N
1891;4000;1000000;AI-11;-5829385;-1323120;22;0,491354594;P
1892;4000;1000000;AJ-11;-5828385;-1323120;25;0,257099976;P
1893;4000;1000000;AK-11;-5827385;-1323120;26;0,150520849;P
1894;4000;1000000;AL-11;-5826385;-1323120;26;0,132458854;S
1895;4000;1000000;AM-11;-5825385;-1323120;21;0,879066689;N
1896;4000;1000000;AN-11;-5824385;-1323120;22;0,303974943;N
1897;4000;1000000;AO-11;-5823385;-1323120;22;0,183632247;P
1898;4000;1000000;AP-11;-5822385;-1323120;25;0,743795031;S
1899;4000;1000000;AQ-11;-5821385;-1323120;20;0,633574775;N
1900;4000;1000000;AR-11;-5820385;-1323120;21;0,363585606;S
1901;4000;1000000;AS-11;-5819385;-1323120;26;0,653364411;N
1902;4000;1000000;AT-11;-5818385;-1323120;24;0,259230754;N
1903;4000;1000000;AU-11;-5817385;-1323120;23;0,134541587;S
1904;4000;1000000;AV-11;-5816385;-1323120;20;0,874826004;S
1905;4000;1000000;AW-11;-5815385;-1323120;22;0,506577122;S
1906;4000;1000000;AX-11;-5814385;-1323120;22;0,351884894;P
1907;4000;1000000;AY-11;-5813385;-1323120;22;0,217518063;S
1908;4000;1000000;AZ-11;-5812385;-1323120;21;0,894335767;P
1909;4000;1000000;BA-11;-5811385;-1323120;24;0,372888462;N
1910;4000;1000000;BB-11;-5810385;-1323120;24;0,511105359;S
1911;4000;1000000;BC-11;-5809385;-1323120;26;0,639246439;N
1912;4000;1000000;BD-11;-5808385;-1323120;26;0,370809594;P
1913;4000;1000000;BE-11;-5807385;-1323120;26;0,523140917;P
1914;4000;1000000;BF-11;-5806385;-1323120;22;0,491052161;N
1915;4000;1000000;A-10;-5863385;-1322120;24;0,756563949;S
1916;4000;1000000;B-10;-5862385;-1322120;24;0,54070909;P
1917;4000;1000000;C-10;-5861385;-1322120;20;0,612641893;P
1918;4000;1000000;D-10;-5860385;-1322120;21;0,928885949;P
1919;4000;1000000;E-10;-5859385;-1322120;26;0,231456054;N
1920;4000;1000000;F-10;-5858385;-1322120;20;0,93618771;N
1921;4000;1000000;G-10;-5857385;-1322120;24;0,87749926;P
1922;4000;1000000;H-10;-5856385;-1322120;22;0,364466871;P
1923;4000;1000000;I-10;-5855385;-1322120;24;0,424978533;P
1924;4000;1000000;J-10;-5854385;-1322120;26;0,733869319;S
1925;4000;1000000;K-10;-5853385;-1322120;23;0,549014737;N
1926;4000;1000000;L-10;-5852385;-1322120;23;0,530756982;S
1927;4000;1000000;M-10;-5851385;-1322120;20;0,07103868;N
1928;4000;1000000;N-10;-5850385;-1322120;20;0,832803947;N
1929;4000;1000000;O-10;-5849385;-1322120;21;0,204658424;P
1930;4000;1000000;P-10;-5848385;-1322120;22;0,52128867;N
1931;4000;1000000;Q-10;-5847385;-1322120;21;0,633574775;N
1932;4000;1000000;R-10;-5846385;-1322120;26;0,363585606;P
1933;4000;1000000;S-10;-5845385;-1322120;25;0,653364411;P
1934;4000;1000000;T-10;-5844385;-1322120;23;0,259230754;N
1935;4000;1000000;U-10;-5843385;-1322120;23;0,134541587;N
1936;4000;1000000;V-10;-5842385;-1322120;22;0,874826004;P
1937;4000;1000000;W-10;-5841385;-1322120;26;0,506577122;S
1938;4000;1000000;X-10;-5840385;-1322120;20;0,351884894;S
1939;4000;1000000;Y-10;-5839385;-1322120;20;0,217518063;P
1940;4000;1000000;Z-10;-5838385;-1322120;20;0,894335767;N
1941;4000;1000000;AA-10;-5837385;-1322120;22;0,372888462;S
1942;4000;1000000;AB-10;-5836385;-1322120;26;0,511105359;N
1943;4000;1000000;AC-10;-5835385;-1322120;21;0,639246439;P
1944;4000;1000000;AD-10;-5834385;-1322120;20;0,370809594;S
1945;4000;1000000;AE-10;-5833385;-1322120;20;0,523140917;S
1946;4000;1000000;AF-10;-5832385;-1322120;24;0,491052161;N
1947;4000;1000000;AG-10;-5831385;-1322120;20;0,756563949;S
1948;4000;1000000;AH-10;-5830385;-1322120;22;0,54070909;P
1949;4000;1000000;AI-10;-5829385;-1322120;21;0,612641893;N
1950;4000;1000000;AJ-10;-5828385;-1322120;25;0,928885949;S
1951;4000;1000000;AK-10;-5827385;-1322120;26;0,231456054;S
1952;4000;1000000;AL-10;-5826385;-1322120;24;0,93618771;S
1953;4000;1000000;AM-10;-5825385;-1322120;26;0,87749926;P
1954;4000;1000000;AN-10;-5824385;-1322120;20;0,364466871;N
1955;4000;1000000;AO-10;-5823385;-1322120;24;0,424978533;P
1956;4000;1000000;AP-10;-5822385;-1322120;20;0,733869319;S
1957;4000;1000000;AQ-10;-5821385;-1322120;21;0,549014737;N
1958;4000;1000000;AR-10;-5820385;-1322120;23;0,530756982;N
1959;4000;1000000;AS-10;-5819385;-1322120;22;0,07103868;P
1960;4000;1000000;AT-10;-5818385;-1322120;25;0,832803947;N
1961;4000;1000000;AU-10;-5817385;-1322120;20;0,204658424;P
1962;4000;1000000;AV-10;-5816385;-1322120;23;0,52128867;S
1963;4000;1000000;AW-10;-5815385;-1322120;26;0,840197914;P
1964;4000;1000000;AX-10;-5814385;-1322120;25;0,626912466;P
1965;4000;1000000;AY-10;-5813385;-1322120;23;0,436866655;S
1966;4000;1000000;AZ-10;-5812385;-1322120;24;0,15695834;N
1967;4000;1000000;BA-10;-5811385;-1322120;23;0,499271088;S
1968;4000;1000000;BB-10;-5810385;-1322120;23;0,562068755;S
1969;4000;1000000;BC-10;-5809385;-1322120;21;0,270674539;P
1970;4000;1000000;BD-10;-5808385;-1322120;23;0,491502183;S
1971;4000;1000000;BE-10;-5807385;-1322120;21;0,551601076;S
1972;4000;1000000;BF-10;-5806385;-1322120;26;0,56466058;S
1973;4000;1000000;A-9;-5863385;-1321120;23;0,85812291;S
1974;4000;1000000;B-9;-5862385;-1321120;25;0,928560768;S
1975;4000;1000000;C-9;-5861385;-1321120;22;0,396480318;N
1976;4000;1000000;D-9;-5860385;-1321120;23;0,117161274;N
1977;4000;1000000;E-9;-5859385;-1321120;24;0,020450654;P
1978;4000;1000000;F-9;-5858385;-1321120;21;0,826968082;S
1979;4000;1000000;G-9;-5857385;-1321120;24;0,926231747;N
1980;4000;1000000;H-9;-5856385;-1321120;20;0,842553897;P
1981;4000;1000000;I-9;-5855385;-1321120;25;0,381608504;S
1982;4000;1000000;J-9;-5854385;-1321120;21;0,347168773;S
1983;4000;1000000;K-9;-5853385;-1321120;20;0,069360137;P
1984;4000;1000000;L-9;-5852385;-1321120;26;0,631278646;N
1985;4000;1000000;M-9;-5851385;-1321120;21;0,020903519;P
1986;4000;1000000;N-9;-5850385;-1321120;24;0,237052711;N
1987;4000;1000000;O-9;-5849385;-1321120;21;0,107151084;N
1988;4000;1000000;P-9;-5848385;-1321120;20;0,591947464;S
1989;4000;1000000;Q-9;-5847385;-1321120;26;0,394132761;S
1990;4000;1000000;R-9;-5846385;-1321120;21;0,406383801;P
1991;4000;1000000;S-9;-5845385;-1321120;22;0,339100929;N
1992;4000;1000000;T-9;-5844385;-1321120;25;0,801980715;N
1993;4000;1000000;U-9;-5843385;-1321120;21;0,47170371;S
1994;4000;1000000;V-9;-5842385;-1321120;20;0,256809329;S
1995;4000;1000000;W-9;-5841385;-1321120;26;0,447371725;N
1996;4000;1000000;X-9;-5840385;-1321120;22;0,775011304;P
1997;4000;1000000;Y-9;-5839385;-1321120;21;0,332998191;S
1998;4000;1000000;Z-9;-5838385;-1321120;21;0,996923796;P
1999;4000;1000000;AA-9;-5837385;-1321120;22;0,305150745;P
2000;4000;1000000;AB-9;-5836385;-1321120;22;0,8731142;P
2001;4000;1000000;AC-9;-5835385;-1321120;23;0,271125279;N
2002;4000;1000000;AD-9;-5834385;-1321120;25;0,517067658;P
2003;4000;1000000;AE-9;-5833385;-1321120;22;0,010006656;S
2004;4000;1000000;AF-9;-5832385;-1321120;25;0,440733658;S
2005;4000;1000000;AG-9;-5831385;-1321120;22;0,167012171;P
2006;4000;1000000;AH-9;-5830385;-1321120;23;0,732570404;S
2007;4000;1000000;AI-9;-5829385;-1321120;20;0,121808333;P
2008;4000;1000000;AJ-9;-5828385;-1321120;22;0,619968357;N
2009;4000;1000000;AK-9;-5827385;-1321120;21;0,491354594;S
2010;4000;1000000;AL-9;-5826385;-1321120;22;0,257099976;P
2011;4000;1000000;AM-9;-5825385;-1321120;21;0,150520849;P
2012;4000;1000000;AN-9;-5824385;-1321120;24;0,132458854;S
2013;4000;1000000;AO-9;-5823385;-1321120;25;0,879066689;P
2014;4000;1000000;AP-9;-5822385;-1321120;23;0,303974943;P
2015;4000;1000000;AQ-9;-5821385;-1321120;20;0,183632247;S
2016;4000;1000000;AR-9;-5820385;-1321120;25;0,743795031;S
2017;4000;1000000;AS-9;-5819385;-1321120;22;0,633574775;N
2018;4000;1000000;AT-9;-5818385;-1321120;26;0,363585606;N
2019;4000;1000000;AU-9;-5817385;-1321120;23;0,653364411;P
2020;4000;1000000;AV-9;-5816385;-1321120;25;0,259230754;N
2021;4000;1000000;AW-9;-5815385;-1321120;23;0,134541587;P
2022;4000;1000000;AX-9;-5814385;-1321120;26;0,874826004;P
2023;4000;1000000;AY-9;-5813385;-1321120;25;0,506577122;P
2024;4000;1000000;AZ-9;-5812385;-1321120;26;0,351884894;P
2025;4000;1000000;BA-9;-5811385;-1321120;25;0,217518063;N
2026;4000;1000000;BB-9;-5810385;-1321120;20;0,894335767;N
2027;4000;1000000;BC-9;-5809385;-1321120;25;0,372888462;P
2028;4000;1000000;BD-9;-5808385;-1321120;26;0,511105359;N
2029;4000;1000000;BE-9;-5807385;-1321120;24;0,639246439;N
2030;4000;1000000;BF-9;-5806385;-1321120;25;0,370809594;P
2031;4000;1000000;A-8;-5863385;-1320120;20;0,523140917;P
2032;4000;1000000;B-8;-5862385;-1320120;24;0,491052161;S
2033;4000;1000000;C-8;-5861385;-1320120;20;0,756563949;S
2034;4000;1000000;D-8;-5860385;-1320120;24;0,54070909;N
2035;4000;1000000;E-8;-5859385;-1320120;20;0,612641893;P
2036;4000;1000000;F-8;-5858385;-1320120;21;0,928885949;S
2037;4000;1000000;G-8;-5857385;-1320120;24;0,231456054;S
